obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
5.000000,5.000000,10.000000,1.000000,3.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,1.000000,3.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,1.000000,3.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,0.200000,1.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,0.200000,1.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,0.200000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,0.200000,3.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,0.200000,3.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,5.000000,10.000000,0.200000,3.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,1.000000,3.000000,2.000000,1.000000,0.200000,22.410000,0.090050,0.000000,281.848623,2.020719
10.000000,1.000000,3.000000,2.000000,1.000000,0.500000,22.410000,0.090050,0.000000,281.848623,2.020719
10.000000,1.000000,3.000000,2.000000,1.000000,1.000000,22.410000,0.090050,0.000000,281.848623,2.020719
10.000000,1.000000,3.000000,2.000000,3.000000,0.200000,21.750000,0.090050,0.000000,281.848623,2.082035
10.000000,1.000000,3.000000,2.000000,3.000000,0.500000,21.750000,0.090050,0.000000,281.848623,2.082035
10.000000,1.000000,3.000000,2.000000,3.000000,1.000000,21.750000,0.090050,0.000000,281.848623,2.082035
10.000000,1.000000,3.000000,1.000000,1.000000,0.200000,23.960000,0.285587,0.000000,180.506443,1.070339
10.000000,1.000000,3.000000,1.000000,1.000000,0.500000,23.960000,0.285587,0.000000,180.506443,1.070339
10.000000,1.000000,3.000000,1.000000,1.000000,1.000000,23.960000,0.285587,0.000000,180.506443,1.070339
10.000000,1.000000,3.000000,1.000000,3.000000,0.200000,23.300000,0.285587,0.000000,180.506443,1.100268
10.000000,1.000000,3.000000,1.000000,3.000000,0.500000,23.300000,0.285587,0.000000,180.506443,1.100268
10.000000,1.000000,3.000000,1.000000,3.000000,1.000000,23.300000,0.285587,0.000000,180.506443,1.100268
10.000000,1.000000,3.000000,0.200000,1.000000,0.200000,30.630000,0.986014,0.000000,45.714672,0.199368
10.000000,1.000000,3.000000,0.200000,1.000000,0.500000,30.630000,0.986014,0.000000,45.714672,0.199368
