obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
10.000000,1.000000,3.000000,0.200000,3.000000,0.200000,10.340000,0.120817,0.000000,67.882912,0.339787
10.000000,1.000000,3.000000,0.200000,3.000000,0.500000,10.340000,0.120817,0.000000,67.882912,0.339787
10.000000,1.000000,3.000000,0.200000,3.000000,1.000000,28.500000,0.674091,4.000000,90.150494,0.362825
10.000000,1.000000,5.000000,2.000000,1.000000,0.200000,4.200000,0.470469,0.000000,722.828427,12.859051
10.000000,1.000000,5.000000,2.000000,1.000000,0.500000,4.200000,0.470469,0.000000,722.828427,12.859051
10.000000,1.000000,5.000000,2.000000,1.000000,1.000000,4.200000,0.470469,0.000000,722.828427,12.859051
10.000000,1.000000,5.000000,2.000000,3.000000,0.200000,3.800000,0.470469,0.000000,722.828427,14.188655
10.000000,1.000000,5.000000,2.000000,3.000000,0.500000,3.800000,0.470469,0.000000,722.828427,14.188655
10.000000,1.000000,5.000000,2.000000,3.000000,1.000000,3.800000,0.470469,0.000000,722.828427,14.188655
10.000000,1.000000,5.000000,1.000000,1.000000,0.200000,5.040000,0.285283,0.000000,471.640909,5.244139
10.000000,1.000000,5.000000,1.000000,1.000000,0.500000,5.040000,0.285283,0.000000,471.640909,5.244139
10.000000,1.000000,5.000000,1.000000,1.000000,1.000000,5.040000,0.285283,0.000000,471.640909,5.244139
10.000000,1.000000,5.000000,1.000000,3.000000,0.200000,4.580000,0.285283,0.000000,471.640909,5.687823
10.000000,1.000000,5.000000,1.000000,3.000000,0.500000,4.580000,0.285283,0.000000,471.640909,5.687823
10.000000,1.000000,5.000000,1.000000,3.000000,1.000000,4.580000,0.285283,0.000000,471.640909,5.687823
10.000000,1.000000,5.000000,0.200000,1.000000,0.200000,14.170000,0.190990,0.000000,115.672954,0.615116
10.000000,1.000000,5.000000,0.200000,1.000000,0.500000,14.170000,0.190990,0.000000,115.672954,0.615116
10.000000,1.000000,5.000000,0.200000,1.000000,1.000000,14.150000,0.190990,1.000000,115.672954,0.636722
10.000000,1.000000,5.000000,0.200000,3.000000,0.200000,7.580000,0.190990,0.000000,115.672954,0.739407
10.000000,1.000000,5.000000,0.200000,3.000000,0.500000,7.580000,0.190990,0.000000,115.672954,0.739407
10.000000,1.000000,5.000000,0.200000,3.000000,1.000000,7.580000,0.190990,0.000000,115.672954,0.739407
10.000000,1.000000,10.000000,2.000000,1.000000,0.200000,2.510000,0.275122,0.000000,1937.363196,38.126346
10.000000,1.000000,10.000000,2.000000,1.000000,0.500000,2.510000,0.275122,0.000000,1937.363196,38.126346
10.000000,1.000000,10.000000,2.000000,1.000000,1.000000,2.510000,0.275122,0.000000,1937.363196,38.126346
10.000000,1.000000,10.000000,2.000000,3.000000,0.200000,2.280000,0.275122,0.000000,1937.363196,41.351553
10.000000,1.000000,10.000000,2.000000,3.000000,0.500000,2.280000,0.275122,0.000000,1937.363196,41.351553
10.000000,1.000000,10.000000,2.000000,3.000000,1.000000,2.280000,0.275122,0.000000,1937.363196,41.351553
10.000000,1.000000,10.000000,1.000000,1.000000,0.200000,4.280000,0.157061,0.000000,1104.627765,20.831842
10.000000,1.000000,10.000000,1.000000,1.000000,0.500000,4.280000,0.157061,0.000000,1104.627765,20.831842
10.000000,1.000000,10.000000,1.000000,1.000000,1.000000,4.280000,0.157061,0.000000,1104.627765,20.831842
10.000000,1.000000,10.000000,1.000000,3.000000,0.200000,2.690000,0.157061,0.000000,1104.627765,21.648800
10.000000,1.000000,10.000000,1.000000,3.000000,0.500000,2.690000,0.157061,0.000000,1104.627765,21.648800
10.000000,1.000000,10.000000,1.000000,3.000000,1.000000,2.690000,0.157061,0.000000,1104.627765,21.648800
10.000000,1.000000,10.000000,0.200000,1.000000,0.200000,14.030000,0.248931,0.000000,234.490880,1.623571
10.000000,1.000000,10.000000,0.200000,1.000000,0.500000,14.030000,0.248931,0.000000,234.490880,1.623571
10.000000,1.000000,10.000000,0.200000,1.000000,1.000000,13.940000,0.248931,1.000000,234.490880,1.639991
10.000000,1.000000,10.000000,0.200000,3.000000,0.200000,5.180000,0.248931,0.000000,234.490880,2.199350
10.000000,1.000000,10.000000,0.200000,3.000000,0.500000,5.180000,0.248931,0.000000,234.490880,2.199350
10.000000,1.000000,10.000000,0.200000,3.000000,1.000000,5.180000,0.248931,0.000000,234.490880,2.199350
10.000000,3.000000,3.000000,2.000000,1.000000,0.200000,70.870000,0.523021,5.000000,605.575498,11.194092
10.000000,3.000000,3.000000,2.000000,1.000000,0.500000,67.050000,0.521515,5.000000,657.495307,7.695673
10.000000,3.000000,3.000000,2.000000,1.000000,1.000000,60.490000,0.525218,5.000000,570.352225,5.181712
10.000000,3.000000,3.000000,2.000000,3.000000,0.200000,64.140000,0.520630,4.000000,829.417229,10.230185
10.000000,3.000000,3.000000,2.000000,3.000000,0.500000,61.360000,0.528670,4.000000,885.643070,6.844375
10.000000,3.000000,3.000000,2.000000,3.000000,1.000000,55.860000,0.571234,4.000000,600.053765,5.498798
10.000000,3.000000,3.000000,1.000000,1.000000,0.200000,76.920000,1.071037,5.000000,350.622757,2.552790
10.000000,3.000000,3.000000,1.000000,1.000000,0.500000,69.820000,1.054250,5.000000,294.885342,1.896101
10.000000,3.000000,3.000000,1.000000,1.000000,1.000000,63.610000,1.055296,5.000000,286.691009,1.861099
10.000000,3.000000,3.000000,1.000000,3.000000,0.200000,73.360000,0.766690,4.000000,296.458536,2.629508
10.000000,3.000000,3.000000,1.000000,3.000000,0.500000,65.220000,0.770624,4.000000,398.853909,2.019630
10.000000,3.000000,3.000000,1.000000,3.000000,1.000000,60.190000,0.650868,4.000000,265.384786,2.097727
10.000000,3.000000,3.000000,0.200000,1.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,0.200000,1.000000,0.500000,122.220000,2.065773,6.000000,78.180418,0.288604
10.000000,3.000000,3.000000,0.200000,1.000000,1.000000,93.260000,2.257868,12.000000,78.180418,0.292363
10.000000,3.000000,3.000000,0.200000,3.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,0.200000,3.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,3.000000,0.200000,3.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
10.000000,3.000000,5.000000,2.000000,1.000000,0.200000,50.520000,0.915166,5.000000,1462.716443,21.397619
10.000000,3.000000,5.000000,2.000000,1.000000,0.500000,47.180000,1.024970,5.000000,1059.220752,16.751974
10.000000,3.000000,5.000000,2.000000,1.000000,1.000000,43.540000,0.928447,5.000000,1254.737985,14.712687
10.000000,3.000000,5.000000,2.000000,3.000000,0.200000,45.700000,0.587992,4.000000,1258.007701,31.649973
10.000000,3.000000,5.000000,2.000000,3.000000,0.500000,43.370000,0.587992,4.000000,1364.846985,22.138436
10.000000,3.000000,5.000000,2.000000,3.000000,1.000000,40.400000,0.587992,4.000000,1254.737985,16.679482
10.000000,3.000000,5.000000,1.000000,1.000000,0.200000,58.960000,1.789738,5.000000,632.076828,5.177722
