obsrad,prox,maxvel,acce_tc,wrt,svt,time,arb,num_a_s,max_jerk,ave_jerk
5.000000,3.000000,3.000000,2.000000,3.000000,0.200000,27.560000,0.951517,0.000000,521.808660,3.895308
5.000000,3.000000,3.000000,2.000000,3.000000,0.500000,27.560000,0.951517,0.000000,521.808660,3.895308
5.000000,3.000000,3.000000,2.000000,3.000000,1.000000,27.560000,0.951517,0.000000,521.808660,3.895308
5.000000,3.000000,3.000000,1.000000,1.000000,0.200000,35.640000,1.119791,0.000000,261.426306,1.438549
5.000000,3.000000,3.000000,1.000000,1.000000,0.500000,45.460000,1.119791,5.000000,280.284307,1.576534
5.000000,3.000000,3.000000,1.000000,1.000000,1.000000,37.520000,1.119950,5.000000,261.115094,1.426815
5.000000,3.000000,3.000000,1.000000,3.000000,0.200000,34.960000,1.119791,0.000000,261.426306,1.465699
5.000000,3.000000,3.000000,1.000000,3.000000,0.500000,36.630000,1.119791,2.000000,261.328947,1.549651
5.000000,3.000000,3.000000,1.000000,3.000000,1.000000,35.090000,1.119950,3.000000,264.646101,1.598884
5.000000,3.000000,3.000000,0.200000,1.000000,0.200000,35.870000,2.348385,0.000000,51.081715,0.274068
5.000000,3.000000,3.000000,0.200000,1.000000,0.500000,35.870000,2.348385,0.000000,51.081715,0.274068
5.000000,3.000000,3.000000,0.200000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,3.000000,0.200000,3.000000,0.200000,34.990000,2.348385,0.000000,51.081715,0.279084
5.000000,3.000000,3.000000,0.200000,3.000000,0.500000,34.990000,2.348385,0.000000,51.081715,0.279084
5.000000,3.000000,3.000000,0.200000,3.000000,1.000000,42.040000,2.397991,3.000000,42.506711,0.256851
5.000000,3.000000,5.000000,2.000000,1.000000,0.200000,20.710000,1.028360,0.000000,878.425369,7.857616
5.000000,3.000000,5.000000,2.000000,1.000000,0.500000,20.710000,1.028360,0.000000,878.425369,7.857616
5.000000,3.000000,5.000000,2.000000,1.000000,1.000000,22.270000,1.161795,2.000000,876.372737,7.217843
5.000000,3.000000,5.000000,2.000000,3.000000,0.200000,20.310000,1.028360,0.000000,878.425369,8.009650
5.000000,3.000000,5.000000,2.000000,3.000000,0.500000,20.310000,1.028360,0.000000,878.425369,8.009650
5.000000,3.000000,5.000000,2.000000,3.000000,1.000000,20.350000,1.028360,2.000000,876.372737,7.332774
5.000000,3.000000,5.000000,1.000000,1.000000,0.200000,39.170000,2.042603,5.000000,601.766349,4.298824
5.000000,3.000000,5.000000,1.000000,1.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,5.000000,1.000000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,5.000000,1.000000,3.000000,0.200000,29.200000,2.042603,3.000000,457.820695,2.780809
5.000000,3.000000,5.000000,1.000000,3.000000,0.500000,29.190000,2.042603,4.000000,457.971634,2.781776
5.000000,3.000000,5.000000,1.000000,3.000000,1.000000,29.160000,2.042463,4.000000,459.201713,2.784422
5.000000,3.000000,5.000000,0.200000,1.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,5.000000,0.200000,1.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,5.000000,0.200000,1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,5.000000,0.200000,3.000000,0.200000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
5.000000,3.000000,5.000000,0.200000,3.000000,0.500000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
